IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,Grain_Size,PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),Hardness,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),Yield_Strength,Tensile_Strength,PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm)
27,Al0.25 Co1 Fe1 Ni1,FCC,CAST,FCC,20.0,,7.9,138.0,C,25.0,158.0,1004.0,,,,192.0,,,
27,Al0.5 Co1 Fe1 Ni1,FCC+BCC,CAST,other,20.0,,7.4,212.0,C,25.0,346.0,1004.0,,,,,,,
27,Al0.75 Co1 Fe1 Ni1,FCC+BCC,CAST,other,20.0,,7.0,385.0,C,25.0,794.0,1004.0,,,,,,,
27,Al1 Co1 Fe1 Ni1,BCC,CAST,BCC,20.0,,6.6,456.0,C,25.0,964.0,1004.0,,,,162.0,,,
27,Co1 Fe1 Ni1,FCC,CAST,FCC,20.0,,8.5,125.0,C,25.0,204.0,1004.0,,,,207.0,,,
27,Co1 Fe1 Ni1,FCC,CAST,FCC,20.0,,8.5,125.0,C,25.0,209.0,1004.0,,,,207.0,,,
27,Co1 Fe1 Ni1 Si0.25,FCC,CAST,FCC,20.0,,7.7,149.0,C,25.0,196.0,1004.0,,,,186.0,,,
27,Co1 Fe1 Ni1 Si0.5,FCC+Sec.,CAST,other,20.0,,7.1,287.0,C,25.0,476.0,1004.0,,,,,,,
27,Co1 Fe1 Ni1 Si0.75,FCC+Sec.,CAST,other,20.0,,6.6,570.0,C,25.0,1301.0,1004.0,,,,,,,
37,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,24.0,,8.2,476.0,T,25.0,274.0,708.0,39.0,,,226.0,,,
37,Co1 Cr1 Mn1 Ni1,FCC,WROUGHT,FCC,36.0,,8.1,476.0,T,25.0,282.0,694.0,44.0,,,222.0,,,
37,Co1 Cr1 Ni1,FCC,WROUGHT,FCC,41.0,,8.3,476.0,T,25.0,300.0,860.0,60.0,,,231.0,,,
37,Co1 Fe1 Mn1 Ni1,FCC,WROUGHT,FCC,48.0,,8.2,476.0,T,25.0,170.0,550.0,41.0,,,204.0,,,
37,Co1 Fe1 Ni1,FCC,WROUGHT,FCC,28.0,,8.5,476.0,T,25.0,211.0,513.0,31.0,,,207.0,,,
37,Co1 Mn1 Ni1,FCC,WROUGHT,FCC,32.0,,8.4,476.0,T,25.0,231.0,653.0,38.0,,,202.0,,,
37,Fe1 Mn1 Ni1,FCC,WROUGHT,FCC,30.0,,8.1,476.0,T,25.0,221.0,602.0,36.0,,,203.0,,,
46,Co1 Cr1 Fe1 Nb0.103 Ni1,FCC+Sec.,CAST,other,175.0,,8.2,476.0,T,25.0,318.0,622.0,19.0,,,,,,
46,Co1 Cr1 Fe1 Nb0.155 Ni1,FCC+Sec.,CAST,other,175.0,,8.2,476.0,T,25.0,322.0,744.0,23.0,,,,,,
46,Co1 Cr1 Fe1 Nb0.206 Ni1,FCC+Sec.,CAST,other,175.0,,8.2,476.0,T,25.0,403.0,807.0,9.0,,,,,,
46,Co1 Cr1 Fe1 Nb0.309 Ni1,FCC+Sec.,CAST,other,175.0,,8.2,476.0,T,25.0,479.0,879.0,4.0,,,,,,
46,Co1 Cr1 Fe1 Nb0.412 Ni1,FCC+Sec.,CAST,other,175.0,,8.2,476.0,T,25.0,638.0,1004.0,1.0,,,,,,
46,Co1 Cr1 Fe1 Ni1,FCC,CAST,FCC,175.0,,8.2,476.0,T,25.0,148.0,413.0,48.0,,,226.0,,,
54,Al0.25 Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,20.0,,7.7,110.0,,25.0,822.0,1004.0,,,,213.0,,,
54,Al0.25 Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,20.0,,7.7,113.0,,25.0,822.0,1004.0,,,,213.0,,,
54,Al0.375 Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,20.0,,7.5,131.0,,25.0,822.0,1004.0,,,,207.0,,,
54,Al0.375 Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,20.0,,7.5,196.0,,25.0,822.0,1004.0,,,,207.0,,,
54,Al0.5 Co1 Cr1 Fe1 Ni1,FCC+BCC,ANNEAL,other,20.0,,7.3,159.0,,25.0,822.0,1004.0,,,,,,,
54,Al0.5 Co1 Cr1 Fe1 Ni1,FCC+BCC,ANNEAL,other,20.0,,7.3,209.0,,25.0,822.0,1004.0,,,,,,,
54,Al0.75 Co1 Cr1 Fe1 Ni1,FCC+BCC,ANNEAL,other,20.0,,7.0,388.0,,25.0,822.0,1004.0,,,,,,,
54,Al0.75 Co1 Cr1 Fe1 Ni1,FCC+BCC,ANNEAL,other,20.0,,7.0,280.0,,25.0,822.0,1004.0,,,,,,,
54,Al0.875 Co1 Cr1 Fe1 Ni1,BCC,ANNEAL,BCC,20.0,,6.9,538.0,,25.0,822.0,1004.0,,,,188.0,,,
54,Al0.875 Co1 Cr1 Fe1 Ni1,FCC+BCC,ANNEAL,other,20.0,,6.9,361.0,,25.0,822.0,1004.0,,,,,,,
54,Al1 Co0.8 Cr0.8 Fe0.8 Ni0.8,BCC,ANNEAL,BCC,20.0,,6.5,487.0,,25.0,822.0,1004.0,,,,177.0,,,
54,Al1 Co0.8 Cr0.8 Fe0.8 Ni0.8,BCC,ANNEAL,BCC,20.0,,6.5,499.0,,25.0,822.0,1004.0,,,,177.0,,,
54,Al1 Co0.667 Cr0.667 Fe0.667 Ni0.667,BCC,ANNEAL,BCC,20.0,,6.2,484.0,,25.0,822.0,1004.0,,,,171.0,,,
54,Al1 Co0.667 Cr0.667 Fe0.667 Ni0.667,BCC,ANNEAL,BCC,20.0,,6.2,517.0,,25.0,822.0,1004.0,,,,171.0,,,
54,Al1 Co0.5 Cr0.5 Fe0.5 Ni0.5,BCC,ANNEAL,BCC,20.0,,5.9,509.0,,25.0,822.0,1004.0,,,,160.0,,,
54,Al1 Co0.5 Cr0.5 Fe0.5 Ni0.5,BCC,ANNEAL,BCC,20.0,,5.9,512.0,,25.0,822.0,1004.0,,,,160.0,,,
54,Al1 Co1 Cr1 Fe1 Ni1,BCC,ANNEAL,BCC,20.0,,6.7,484.0,,25.0,822.0,1004.0,,,,184.0,,,
54,Al1 Co1 Cr1 Fe1 Ni1,FCC+BCC,ANNEAL,other,20.0,,6.7,433.0,,25.0,822.0,1004.0,,,,,,,
54,Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,20.0,,8.2,116.0,,25.0,822.0,1004.0,,,,226.0,,,
54,Co1 Cr1 Fe1 Ni1,FCC,ANNEAL,FCC,20.0,,8.2,113.0,,25.0,822.0,1004.0,,,,226.0,,,
63,Al0.5 Co1 Cr1 Fe1 Mo0.5 Ni1,FCC+Sec.,CAST,other,20.0,,7.7,425.0,,25.0,822.0,1004.0,,,,,,,
63,Al1 Co0.667 Cr0.667 Fe0.667 Mo0.333 Ni0.667,B2+Sec.,CAST,other,20.0,,6.6,655.0,,25.0,822.0,1004.0,,,,,,,
63,Al1 Co0.5 Cr0.5 Fe0.5 Mo0.25 Ni0.5,BCC+B2,CAST,other,20.0,,6.3,605.0,,25.0,822.0,1004.0,,,,,,,
63,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,B2+Sec.,CAST,other,20.0,,7.1,715.0,,25.0,822.0,1004.0,,,,,,,
63,Co1 Cr1 Fe1 Mo0.5 Ni1,FCC+Sec.,CAST,other,20.0,,8.5,210.0,,25.0,822.0,1004.0,,,,,,,
66,Al0.5 Co1 Cr1 Fe1 Ni1 Ti1,BCC+Laves,CAST,other,20.0,,6.6,476.0,C,25.0,822.0,1600.0,,10.0,107.0,,,,
66,Al1 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti0.667,BCC+BCC,CAST,other,20.0,,5.9,476.0,C,25.0,822.0,2110.0,,10.0,133.0,,,,
66,Al1 Co0.5 Cr0.5 Fe0.5 Ni0.5 Ti0.5,BCC+BCC,CAST,other,20.0,,5.6,643.0,C,25.0,822.0,1030.0,,5.0,94.0,,,,
66,Al1 Co1 Cr1 Fe1 Ni1 Ti1,BCC+Laves,CAST,other,0.15,,6.2,476.0,C,25.0,822.0,2280.0,,6.0,148.0,,,,
66,Co1 Cr1 Fe1 Ni1 Ti1,FCC,CAST,FCC,20.0,,7.2,476.0,C,25.0,822.0,2020.0,,9.0,135.0,195.0,,,
1,Al0.133 Co1 Cr0.667 Fe0.667 Ni1 Ti0.667,FCC+Sec.,ANNEAL,other,20.0,,7.2,717.0,,25.0,822.0,1004.0,,,,,,,
1,Al0.133 Co1 Cr0.667 Fe0.667 Ni1 Ti0.333,FCC,ANNEAL,FCC,20.0,,7.6,487.0,,25.0,822.0,1004.0,,,,201.0,,,
1,Co1 Cr0.667 Fe0.667 Ni1 Ti0.667,FCC+Sec.,ANNEAL,other,20.0,,7.4,654.0,,25.0,822.0,1004.0,,,,,,,
1,Co1 Cr0.667 Fe0.667 Ni1 Ti0.333,FCC,ANNEAL,other,20.0,,7.8,509.0,,25.0,822.0,1004.0,,,,,,,
2,Al0.7 Co0.3 Cr1 Fe1 Ni1,FCC+BCC+B2,POWDER,other,20.0,,6.8,624.0,C,25.0,2033.0,2635.0,8.0,,,,,,
3,Al0.875 Co1 Cr1 Fe1 Ni1,FCC+BCC,,other,20.0,,6.9,476.0,,25.0,822.0,1004.0,,,,,,,
4,Al1 Co0.667 Cr0.667 Fe0.667 Ni0.667,BCC,CAST,BCC,20.0,,6.2,402.0,,25.0,822.0,1004.0,,,,171.0,,,
4,Al1 Co0.4 Cr0.4 Fe0.4 Ni0.4,BCC,CAST,BCC,20.0,,5.6,487.0,,25.0,822.0,1004.0,,,,152.0,,,
4,Al1 Co0.5 Cr0.5 Fe0.5 Ni0.5,BCC,CAST,BCC,20.0,,5.9,432.0,,25.0,822.0,1004.0,,,,160.0,,,
4,Al1 Co0.333 Cr0.333 Fe0.333 Ni0.333,BCC,CAST,BCC,20.0,,5.3,506.0,,25.0,822.0,1004.0,,,,145.0,,,
4,Al1 Co1 Cr1 Fe1 Ni1,BCC,CAST,BCC,20.0,,6.7,395.0,,25.0,822.0,1004.0,,,,184.0,,,
4,Al1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,CAST,other,20.0,,6.8,342.0,,25.0,822.0,1004.0,,,,,,,
4,Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,20.0,,8.3,286.0,,25.0,822.0,1004.0,,,,206.0,,,
4,Cr1 Cu1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,8.1,296.0,,25.0,822.0,1004.0,,,,,,,
4,Cr1 Cu1 Fe1 Mo1 Ni1,FCC,CAST,FCC,20.0,,8.7,263.0,,25.0,822.0,1004.0,,,,236.0,,,
5,Al1 Co1 Cr1 Fe1 Ni1,BCC,CAST,BCC,20.0,,6.7,476.0,C,25.0,1251.0,2004.0,,33.0,,184.0,,,
6,Al1 C0.1 Co1 Cr1 Fe1 Ni1,BCC+Sec.,CAST,other,20.0,,6.7,476.0,C,25.0,957.0,2550.0,,11.0,213.0,,,,
6,Al1 C0.2 Co1 Cr1 Fe1 Ni1,BCC+Sec.,CAST,other,20.0,,6.6,476.0,C,25.0,906.0,2386.0,,9.0,151.0,,,,
6,Al1 C0.3 Co1 Cr1 Fe1 Ni1,BCC+Sec.,CAST,other,20.0,,6.5,476.0,C,25.0,867.0,2178.0,,8.0,137.0,,,,
6,Al1 C0.4 Co1 Cr1 Fe1 Ni1,BCC+Sec.,CAST,other,20.0,,6.5,476.0,C,25.0,1056.0,2375.0,,7.0,156.0,,,,
6,Al1 C0.5 Co1 Cr1 Fe1 Ni1,BCC+Sec.,CAST,other,20.0,,6.4,476.0,C,25.0,1060.0,2250.0,,6.0,181.0,,,,
6,Al0.667 C1 Co0.667 Cr0.667 Fe0.667 Ni0.667,BCC+Sec.,CAST,other,20.0,,5.9,476.0,C,25.0,1255.0,2083.0,,6.0,73.0,,,,
6,Al1 C1 Co1 Cr1 Fe1 Ni1,BCC+Sec.,CAST,other,20.0,,6.2,476.0,C,25.0,1251.0,2166.0,,7.0,75.0,,,,
6,Al1 Co1 Cr1 Fe1 Ni1,BCC,CAST,BCC,20.0,,6.7,476.0,C,25.0,1138.0,1004.0,,11.0,,184.0,,,
7,Al1 Co1 Cr1 Fe1 Mo0.1 Ni1,BCC,CAST,BCC,20.0,,6.8,476.0,C,25.0,1804.0,2280.0,,9.0,,188.0,,,
7,Al1 Co1 Cr1 Fe1 Mo0.2 Ni1,BCC+Sec.,CAST,other,20.0,,6.9,476.0,C,25.0,2456.0,2953.0,,3.0,,,,,
7,Al1 Co1 Cr1 Fe1 Mo0.3 Ni1,BCC+Sec.,CAST,other,20.0,,7.0,476.0,C,25.0,2649.0,3208.0,,3.0,,,,,
7,Al1 Co1 Cr1 Fe1 Mo0.4 Ni1,BCC+Sec.,CAST,other,20.0,,7.0,476.0,C,25.0,2670.0,3161.0,,3.0,,,,,
7,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,BCC+Sec.,CAST,other,20.0,,7.1,476.0,C,25.0,2757.0,3036.0,,3.0,,,,,
7,Al1 Co1 Cr1 Fe1 Ni1,BCC,CAST,BCC,20.0,,6.7,476.0,C,25.0,1051.0,1004.0,,,,184.0,,,
8,Al1 Co1 Cr1 Fe1 Nb0.1 Ni1,BCC,CAST,BCC,20.0,,6.8,569.0,C,25.0,1641.0,3285.0,,17.0,,182.0,,,
8,Al1 Co1 Cr1 Fe1 Nb0.25 Ni1,BCC+Sec.,CAST,other,20.0,,6.8,668.0,C,25.0,1959.0,3008.0,,11.0,,,,,
8,Al1 Co1 Cr1 Fe1 Nb0.5 Ni1,BCC+Sec.,CAST,other,20.0,,7.0,747.0,C,25.0,2473.0,3170.0,,4.0,,,,,
8,Al1 Co1 Cr1 Fe1 Nb0.75 Ni1,BCC+Sec.,CAST,other,20.0,,7.0,476.0,,25.0,822.0,1004.0,,,,,,,
8,Al1 Co1 Cr1 Fe1 Ni1,BCC,CAST,BCC,20.0,,6.7,520.0,C,25.0,1373.0,3531.0,,25.0,,184.0,,,
9,Al0.8 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,CAST,other,20.0,,7.3,270.0,,25.0,822.0,1004.0,,,,,,,
9,Al1 Co0.5 Cr1 Fe1 Mo0.5 Ni1,BCC+Sec.,CAST,other,20.0,,7.0,801.0,,25.0,822.0,1004.0,,,,,,,
9,Al0.667 Co1 Cr0.667 Fe0.667 Mo0.333 Ni0.667,BCC+Sec.,CAST,other,20.0,,7.2,741.0,,25.0,822.0,1004.0,,,,,,,
9,Al0.5 Co1 Cr0.5 Fe0.5 Mo0.25 Ni0.5,FCC+BCC+Sec.,CAST,other,200.0,,7.3,586.0,,25.0,822.0,1004.0,,,,,,,
9,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,BCC+Sec.,CAST,other,20.0,,7.1,796.0,,25.0,822.0,1004.0,,,,,,,
10,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,BCC+Sec.,CAST,other,20.0,,7.1,755.0,,25.0,822.0,1004.0,,,,,,,
10,Al1 Co1 Cr1 Fe0.6 Mo0.5 Ni1,BCC+Sec.,CAST,other,20.0,,7.1,754.0,,25.0,822.0,1004.0,,,,,,,
10,Al0.667 Co0.667 Cr0.667 Fe1 Mo0.333 Ni0.667,BCC+Sec.,CAST,other,20.0,,7.2,635.0,,25.0,822.0,1004.0,,,,,,,
10,Al0.5 Co0.5 Cr0.5 Fe1 Mo0.25 Ni0.5,BCC+Sec.,CAST,other,20.0,,7.2,639.0,,25.0,822.0,1004.0,,,,,,,
11,Al1 Co1 Cr1 Fe1 Mo0.5,B2+Sec.,CAST,other,20.0,,6.8,857.0,,25.0,822.0,1004.0,,,,,,,
11,Al1 Co1 Cr1 Fe1 Mo0.5 Ni1,B2+Sec.,CAST,other,20.0,,7.1,730.0,,25.0,822.0,1004.0,,,,,,,
11,Al1 Co1 Cr1 Fe1 Mo0.5 Ni0.5,B2+Sec.,CAST,other,20.0,,7.0,708.0,,25.0,822.0,1004.0,,,,,,,
11,Al0.667 Co0.667 Cr0.667 Fe0.667 Mo0.333 Ni1,FCC+B2+Sec.,CAST,other,20.0,,7.2,586.0,,25.0,822.0,1004.0,,,,,,,
11,Al0.5 Co0.5 Cr0.5 Fe0.5 Mo0.25 Ni1,FCC+B2+Sec.,CAST,other,20.0,,7.3,395.0,,25.0,822.0,1004.0,,,,,,,
12,Al1 Co1 Cr1 Fe1 Ni1,BCC,CAST,BCC,20.0,,6.7,476.0,C,25.0,1110.0,1004.0,,,,184.0,,,
12,Al1 Co1 Cr1 Fe1 Ni1 Si1,BCC+Sec.,CAST,other,20.0,,5.7,476.0,C,25.0,2411.0,2950.0,,1.0,,,,,
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.2,BCC,CAST,BCC,20.0,,6.5,476.0,C,25.0,1265.0,2173.0,,14.0,,176.0,,,
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.4,BCC,CAST,BCC,20.0,,6.2,476.0,C,25.0,1481.0,2444.0,,13.0,,169.0,,,
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.6,BCC,CAST,BCC,20.0,,6.0,476.0,C,25.0,1834.0,2195.0,,3.0,,162.0,,,
12,Al1 Co1 Cr1 Fe1 Ni1 Si0.8,BCC+Sec.,CAST,other,20.0,,5.8,476.0,C,25.0,2179.0,2664.0,,2.0,,,,,
13,Al0.25 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,FCC,CAST,FCC,20.0,,7.4,476.0,,25.0,822.0,1004.0,,,,192.0,,,
13,Al0.25 Co1 Cr1 Cu0.75 Fe1 Ni1 Ti0.5,FCC,CAST,FCC,20.0,,7.5,476.0,C,25.0,750.0,1970.0,,39.0,103.0,189.0,,,
13,Al0.5 Co1 Cr1 Cu0.5 Fe1 Ni1 Ti0.5,FCC+BCC,CAST,other,20.0,,7.1,476.0,C,25.0,1580.0,2389.0,,17.0,161.0,,,,
13,Al0.75 Co1 Cr1 Cu0.25 Fe1 Ni1 Ti0.5,FCC+BCC,CAST,other,20.0,,6.8,476.0,C,25.0,1900.0,2697.0,,12.0,164.0,,,,
13,Co1 Cr1 Cu1 Fe1 Ni1 Ti0.5,FCC,CAST,FCC,20.0,,7.8,476.0,C,25.0,700.0,1650.0,,29.0,93.0,194.0,,,
14,Al1 Co1 Cr1 Fe1 Ni1 Ti1,BCC+BCC,CAST,other,20.0,,6.2,476.0,C,25.0,1860.0,2580.0,10.7,9.0,90.0,,,,
14,Al1 Co1 Cr1 Fe1 Ni1 Ti0.5,BCC+BCC,CAST,other,20.0,,6.4,178.0,C,25.0,2260.0,3140.0,24.4,23.0,178.0,,,,
14,Al0.667 Co0.667 Cr0.667 Fe0.667 Ni0.667 Ti1,BCC+Sec.,CAST,other,20.0,,6.1,476.0,C,25.0,2220.0,2720.0,6.6,5.0,160.0,,,,
15,Al1 Co1 Cr1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,other,20.0,,6.3,780.0,,25.0,822.0,1004.0,,,,,,,
15,Al1 Co1 Fe1 Ni1 Ti1 V1 Zr1,BCC,CAST,BCC,20.0,,6.2,790.0,,25.0,822.0,1004.0,,,,129.0,,,
15,Al1 Fe1 Ni1 Ti1 V1 Zr1,BCC,CAST,BCC,20.0,,5.9,800.0,,25.0,822.0,1004.0,,,,119.0,,,
15,Co1 Cr1 Cu1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,other,20.0,,7.1,680.0,,25.0,822.0,1004.0,,,,,,,
15,Co1 Cr1 Fe1 Mo1 Ni1 Ti1 V1 Zr1,,CAST,other,20.0,,7.3,850.0,,25.0,822.0,1004.0,,,,,,,
15,Co1 Cu1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,other,20.0,,7.1,630.0,,25.0,822.0,1004.0,,,,,,,
15,Co1 Fe1 Mo1 Ni1 Ti1 V1 Zr1,,CAST,other,20.0,,7.3,790.0,,25.0,822.0,1004.0,,,,,,,
15,Cu1 Fe1 Ni1 Ti1 V1 Zr1,,CAST,other,20.0,,6.8,590.0,,25.0,822.0,1004.0,,,,,,,
15,Fe1 Mo1 Ni1 Ti1 V1 Zr1,BCC+Sec.,CAST,other,20.0,,7.1,740.0,,25.0,822.0,1004.0,,,,,,,
16,Al0.1 Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,20.0,,7.9,180.0,,25.0,822.0,1004.0,,,,216.0,,,
16,Al0.2 Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,20.0,,7.7,171.0,T,25.0,220.0,1004.0,56.0,,,212.0,,,
16,Al0.38 Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,20.0,,7.5,182.0,T,25.0,244.0,1004.0,45.0,,,205.0,,,
16,Al0.43 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.4,183.0,T,25.0,285.0,1004.0,35.0,,,,,,
16,Al0.49 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.4,220.0,T,25.0,331.0,1004.0,29.0,,,,,,
16,Al0.56 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.3,278.0,T,25.0,526.0,1004.0,16.0,,,,,,
16,Al0.62 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.2,405.0,T,25.0,833.0,1004.0,5.0,,,,,,
16,Al0.68 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.2,486.0,,25.0,822.0,1004.0,,,,,,,
16,Al0.75 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.1,530.0,,25.0,822.0,1004.0,,,,,,,
16,Al0.81 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.0,539.0,,25.0,822.0,1004.0,,,,,,,
16,Al0.88 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,7.0,533.0,,25.0,822.0,1004.0,,,,,,,
16,Al0.95 Co1 Cr1 Fe1 Mn1 Ni1,FCC+BCC,CAST,other,20.0,,6.9,535.0,,25.0,822.0,1004.0,,,,,,,
16,Al1 Co0.8 Cr0.8 Fe0.8 Mn0.8 Ni0.8,BCC,CAST,BCC,20.0,,6.6,539.0,,25.0,822.0,1004.0,,,,180.0,,,
16,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,20.0,,8.0,176.0,T,25.0,208.0,1004.0,62.0,,,220.0,,,
17,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,300.0,,8.0,144.0,C,25.0,822.0,1004.0,,,,220.0,,,
17,Co1 Cr1 Fe1 Mn1 Ni1,FCC,ANNEAL,FCC,350.0,,8.0,135.0,C,25.0,230.0,1004.0,,75.0,,220.0,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.25,FCC,CAST,FCC,120.0,,7.9,151.0,C,25.0,822.0,1004.0,,,,215.0,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.25,FCC+Sec.,ANNEAL,other,130.0,,7.9,144.0,C,25.0,200.0,1004.0,,75.0,,,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.5,FCC,CAST,FCC,220.0,,7.8,186.0,C,25.0,822.0,1004.0,,,,210.0,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.5,FCC,ANNEAL,FCC,250.0,,7.8,275.0,C,25.0,620.0,1004.0,,75.0,,210.0,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.75,FCC+Sec.,ANNEAL,other,500.0,,7.7,380.0,C,25.0,740.0,1325.0,,7.8,,,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V0.75,FCC+Sec.,CAST,other,500.0,,7.7,342.0,C,25.0,822.0,1004.0,,,,,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V1,FCC+Sec.,ANNEAL,other,12.0,,7.7,636.0,C,25.0,1660.0,1845.0,,0.5,,,,,
17,Co1 Cr1 Fe1 Mn1 Ni1 V1,FCC+Sec.,CAST,other,20.0,,7.7,650.0,C,25.0,822.0,1004.0,,,,,,,
18,Al0.2 Cr0.667 Fe1 Mn0.667 Ni0.333,FCC+BCC,CAST,other,20.0,,7.2,297.0,,25.0,822.0,1004.0,,,,,,,
18,Al0.333 Cr0.667 Fe1 Mn0.667 Ni0.333,BCC,CAST,BCC,20.0,,7.0,396.0,,25.0,822.0,1004.0,,,,201.0,,,
19,Al1 Cr1 Fe1 Ni1,BCC+B2,CAST,other,20.0,,6.3,472.0,C,25.0,1406.0,2927.0,,29.0,,,,,
19,Al1 Cr1 Fe1 Mo1 Ni1,B2+Sec.,CAST,other,20.0,,7.2,905.0,,25.0,822.0,1004.0,,,,,,,
19,Al1 Cr1 Fe1 Mo0.2 Ni1,BCC+B2,CAST,other,20.0,,6.5,549.0,C,25.0,1487.0,3222.0,,29.0,,,,,
19,Al1 Cr1 Fe1 Mo0.5 Ni1,BCC+B2,CAST,other,20.0,,6.8,622.0,C,25.0,1749.0,2644.0,,13.0,,,,,
19,Al1 Cr1 Fe1 Mo0.8 Ni1,B2+Sec.,CAST,other,20.0,,7.0,854.0,C,25.0,1513.0,1513.0,,0.0,,,,,
20,Al0.3 Co1 Cr1 Cu1 Fe1,FCC,,FCC,20.0,,7.7,180.0,,25.0,822.0,1004.0,,,,194.0,,,
20,Al0.5 Co1 Cr1 Cu1 Fe1,FCC,,FCC,20.0,,7.4,207.0,,25.0,822.0,1004.0,,,,187.0,,,
20,Al0.8 Co1 Cr1 Cu1 Fe1,FCC+BCC,,other,20.0,,7.0,271.0,,25.0,822.0,1004.0,,,,,,,
20,Al1 Co0.769 Cr0.769 Cu0.769 Fe0.769,FCC+BCC,,other,20.0,,6.5,476.0,,25.0,822.0,1004.0,,,,,,,
20,Al1 Co0.667 Cr0.667 Cu0.667 Fe0.667,FCC+BCC,,other,20.0,,6.3,510.0,,25.0,822.0,1004.0,,,,,,,
20,Al1 Co0.556 Cr0.556 Cu0.556 Fe0.556,FCC+BCC,,other,20.0,,6.1,557.0,,25.0,822.0,1004.0,,,,,,,
20,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5,FCC+BCC,,other,20.0,,5.9,567.0,,25.0,822.0,1004.0,,,,,,,
20,Al1 Co0.435 Cr0.435 Cu0.435 Fe0.435,FCC+BCC,,other,20.0,,5.7,603.0,,25.0,822.0,1004.0,,,,,,,
20,Al1 Co0.4 Cr0.4 Cu0.4 Fe0.4,FCC+BCC,,other,20.0,,5.6,624.0,,25.0,822.0,1004.0,,,,,,,
20,Al1 Co0.357 Cr0.357 Cu0.357 Fe0.357,BCC,,BCC,20.0,,5.5,657.0,,25.0,822.0,1004.0,,,,139.0,,,
20,Al1 Co0.333 Cr0.333 Cu0.333 Fe0.333,BCC,,BCC,20.0,,5.4,644.0,,25.0,822.0,1004.0,,,,136.0,,,
20,Al1 Co1 Cr1 Cu1 Fe1,FCC+BCC,,other,20.0,,6.8,407.0,,25.0,822.0,1004.0,,,,,,,
20,Co1 Cr1 Cu1 Fe1,FCC,,FCC,20.0,,8.2,134.0,,25.0,822.0,1004.0,,,,208.0,,,
21,Co1 Cr1 Cu0.5 Fe1 Ni1,FCC,CAST,FCC,20.0,,8.3,172.0,,25.0,822.0,1004.0,,,,215.0,,,
